"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";;;;;;;;;;;;;
"1966143794191151528,""2025-09-11T14:16:24.000Z"",""0"",""Laper..... Plis... Ku capek kerja.."",""1966143794191151528"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/Selaisunlight/status/1966143794191151528"",""1781337331477475328"",""Selaisunlight""";;;;;;;;;;;;;
"1966141674759033084,""2025-09-11T14:07:59.000Z"",""0"",""alhamdulillah kl capek kerja terus pulang kerumah liat mama bapa tu jadi ilang capeknya dan ngerasa tenang bgt, pulang2 laper bisa makan masakan mama, bisa gelendotan juga, bercanda brg🥹🤍"",""1966141674759033084"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/starrzzzx/status/1966141674759033084"",""1869716774809464833"",""starrzzzx""";;;;;;;;;;;;;
"1966064051546710111,""2025-09-11T14:07:25.000Z"",""0"",""@minwondeul Capek kerja di indo"",""1966141533243191582"","""",""minwondeul"",""in"","""",""0"",""0"",""0"",""https://x.com/alwayswith_ww/status/1966141533243191582"",""1465648870453436417"",""alwayswith_ww""";;;;;;;;;;;;;
"1966121943159243176,""2025-09-11T12:49:34.000Z"",""0"",""gmn ya cara ngatasin jenuh kerja:("",""1966121943159243176"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/dozpov/status/1966121943159243176"",""1088458844672409600"",""dozpov""";;;;;;;;;;;;;
"1965963652990906729,""2025-09-11T12:06:43.000Z"",""0"",""@Dandhy_Laksono Rakyat sudah capek kerja buat bayar gaji pejabat dan aparat, jangan disuruh siskamling lagi pak. "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"Samsul noh gak ada kerjaan suruh dia siskamling setiap malam."",""1966111160459207097"","""",""Dandhy_Laksono"",""in"","""",""0"",""0"",""0"",""https://x.com/Agak_laen107/status/1966111160459207097"",""321398606"",""Agak_laen107"","""","""",""""";;;;;;;;;;;;;
"1965335904928891276,""2025-09-11T07:38:56.000Z"",""1"",""@afishare23 @CommuterLine Tinggal colek aja padahal mereka tidur mungkin capek kerja, kalo beneran prioritas kita pun kasih bangkunya kok. Asal jangan yang dibawah 50tahun tp ngaku2 prioritas ya 🙄"",""1966043770492956991"","""",""afishare23"",""in"","""",""0"",""1"",""0"",""https://x.com/tatszf/status/1966043770492956991"",""1925822282"",""tatszf""";;;;;;;;;;;;;
"1966042938137563558,""2025-09-11T07:35:38.000Z"",""36"",""Capek kerja maunya di nafkahin aja😭😭 https://t.co/FGaZlKDwAU"",""1966042938137563558"",""https://pbs.twimg.com/media/G0jJoM0bAAA0kKm.jpg"","""",""in"","""",""0"",""5"",""1"",""https://x.com/rilyyaa/status/1966042938137563558"",""1162168996742828032"",""rilyyaa""";;;;;;;;;;;;;
"1966040139538510144,""2025-09-11T07:24:31.000Z"",""0"",""Ngerti kan gimana rasanya capek kerja/baru bangun tidur udah diomelin for no reason. Gak salah kan gw sakit hati https://t.co/9U3nDZeirc"",""1966040139538510144"",""https://pbs.twimg.com/media/G0jHFXVaMAEFTzs.jpg"","""",""in"","""",""0"",""1"",""0"",""https://x.com/kezihime/status/1966040139538510144"",""2929349216"",""kezihime""";;;;;;;;;;;;;
"1966034856464494895,""2025-09-11T07:03:31.000Z"",""1"",""pengen self reward makan pizza atau beli ramen atau hal sejenis nya, capek kerja mulu gada libur nya"",""1966034856464494895"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/ninoninonuget/status/1966034856464494895"",""1352829261573308418"",""ninoninonuget""";;;;;;;;;;;;;
"1966034678026219635,""2025-09-11T07:02:49.000Z"",""0"",""Capek kerja ya Allah mau duduk diem cantik dibayar aja bsgk"",""1966034678026219635"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/homuora/status/1966034678026219635"",""1045538114653941760"",""homuora""";;;;;;;;;;;;;
"1966009400159793337,""2025-09-11T05:22:22.000Z"",""0"",""kaya foto capek kerja"",""1966009400159793337"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/hiredwoman/status/1966009400159793337"",""1223829382961098753"",""hiredwoman""";;;;;;;;;;;;;
"1966007417663356999,""2025-09-11T05:14:29.000Z"",""0"",""Udah di tahap capek kerja mau nikah aja tapi sama yg mapan biar bisa buka usaha dan dimodalin wkwk"",""1966007417663356999"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/kittycatschan/status/1966007417663356999"",""1874637297255411712"",""kittycatschan""";;;;;;;;;;;;;
"1965997689008697798,""2025-09-11T04:35:50.000Z"",""0"",""jadi sebenernya kata2 """"""""lebih mending capek kerja daripada capek nyari kerja"""""""" itu bener bgt..."",""1965997691542049217"","""",""bambizeyes"",""in"","""",""0"",""0"",""0"",""https://x.com/bambizeyes/status/1965997691542049217"",""1754870104251101184"",""bambizeyes""";;;;;;;;;;;;;
"1965995555945107499,""2025-09-11T04:27:21.000Z"",""0"",""Sampe siang ini sangat bersyukur,"; ;" Krn selama beberapa waktu ini capek yg dirasakan cuma capek ibadah"","" capek kerja"","" capek olahraga"","" dan capek riding pp skw-ptk.";" "","""","""","""","""","""","""","""",""""";;;;;;;;;;
"Bukan capek ngeladeni anak orang yg tak bersyukur dan berterimakasih."",""1965995555945107499"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/wsp07/status/1965995555945107499"",""858574733641564160"",""wsp07"","""","""",""""";;;;;;;;;;;;;
"1965963652990906729,""2025-09-11T03:55:02.000Z"",""0"",""@Dandhy_Laksono Skip lah kita udah capek kerja masih dipajakin buat ngegaji Aparat keamanan, masa masih suruh begadang kliling kampung lgi, enak bener"",""1965987423168663560"","""",""Dandhy_Laksono"",""in"","""",""0"",""0"",""0"",""https://x.com/dickymmaulana/status/1965987423168663560"",""1160143351"",""dickymmaulana""";;;;;;;;;;;;;
"1965985015805964489,""2025-09-11T03:45:28.000Z"",""0"",""Gw juga gak rela bet setiap gajian malah di potong pajak yg angkanya lumayan itu, anjeng gak make sense, udh capek kerja sebulan hampir seperempatnya dipotong pajak"",""1965985015805964489"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/lilybarulagi/status/1965985015805964489"",""1621069210100318208"",""lilybarulagi""";;;;;;;;;;;;;
"1965918008959971722,""2025-09-11T03:41:18.000Z"",""0"",""@PearlCherry24 Capek kerja tapi kalau ga kerja lebih capek nanti gabisa liat bangtan😭"",""1965983966093299845"","""",""PearlCherry24"",""in"","""",""0"",""0"",""0"",""https://x.com/urmyoongi_/status/1965983966093299845"",""1663989031796080640"",""urmyoongi_""";;;;;;;;;;;;;
"1965978534893293710,""2025-09-11T03:19:43.000Z"",""0"",""❓ Aset nya pph good for long term ya pph tolong nafkahi aku pah capek kerja😰"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"💬 IJUYYUTTTRTTTTTTTT IKUTTTTTTT #tellonym  https://t.co/xnbcxeWmva"",""1965978534893293710"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/_whitegloves/status/1965978534893293710"",""1734967090573189120"",""_whitegloves"","""","""",""""";;;;;;;;;;;;;
"1965759035103470009,""2025-09-11T03:15:10.000Z"",""0"",""@saa_1xx Kaa itu pacarnya biasanya kerja smpe jam brp sii 😭"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;;
"Cowokku buat call aja susah gituu capek kerja katanya pdhl aku jg kerja 😭"",""1965977390431314101"","""",""saa_1xx"",""in"","""",""0"",""2"",""0"",""https://x.com/9kyungsoo/status/1965977390431314101"",""1437018575567347719"",""9kyungsoo"","""","""",""""";;;;;;;;;;;;;
"1965972459758432733,""2025-09-11T02:55:35.000Z"",""1"",""adalah tidak benar capek kerja solusinya adalah menikah. ";" "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"(*kecuali menikahnya sama tle matimun.. paling dibully dikit doang abis itu pindah hidup dan bahagia di Edinburgh)"",""1965972459758432733"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/rynssu/status/1965972459758432733"",""2318391265"",""rynssu"","""","""",""""";;;;;;;;;;;;;
"1965970250752745899,""2025-09-11T02:47:09.000Z"",""0"",""lagi capek kayaknya. capek ngurus wisuda, capek kerja, capek persiapan profesi."",""1965970338799562984"","""",""peonyics"",""in"","""",""0"",""0"",""0"",""https://x.com/peonyics/status/1965970338799562984"",""1560910869785022466"",""peonyics""";;;;;;;;;;;;;
"1965967384126353613,""2025-09-11T02:37:02.000Z"",""0"",""Capek capek kerja, lalu dipungut pajak untuk setiap gaji dan setiap transaksi dimanapun";" Tapi duitnya dipake buat bayar buzzer dan massa bayaran"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"Apalagi kalau bukan 페메린탛 안징"",""1965967792395767982"","""",""hiuuterdampar"",""in"","""",""0"",""0"",""0"",""https://x.com/hiuuterdampar/status/1965967792395767982"",""1297423100"",""hiuuterdampar"","""","""",""""";;;;;;;;;;;;;
"1965967638640881758,""2025-09-11T02:36:25.000Z"",""0"",""capek kerja, pengen main"",""1965967638640881758"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/harlekuinn/status/1965967638640881758"",""2327448128"",""harlekuinn""";;;;;;;;;;;;;
"1965961885716758577,""2025-09-11T02:20:34.000Z"",""0"",""demi allah capek kerja disupport kaga dipalakin TIAP HARI iya. """"""""nanti kan diganti"""""""" ENGGAK, KAPAN DIGANTI GAK BAKALAN. peduli apa dia ama makan ongkos kebutuhan anaknya, mimpi kali gue bisa nabung kaya orang orang."",""1965963648586936671"","""",""zhaostate"",""in"","""",""0"",""1"",""0"",""https://x.com/zhaostate/status/1965963648586936671"",""1705207226045218816"",""zhaostate""";;;;;;;;;;;;;
"1965922397380395281,""2025-09-11T02:05:52.000Z"",""0"",""@bfgrent Yoo I'm into love-hate so much. I'll step in as the bf you're looking for this weekend. Aku masih kuliah juga, jadi ngerti rasanya capek kerja sambil butuh ditemenin. Expect me to be that clingy type who misses you easily, bawel kalau kamu telat bales-"",""1965959949852525035"","""",""bfgrent"",""in"","""",""0"",""1"",""0"",""https://x.com/kenberthel/status/1965959949852525035"",""1875203322095042560"",""kenberthel""";;;;;;;;;;;;;
"1965707078267244869,""2025-09-10T09:30:28.000Z"",""0"",""@munvess Yang bikin kita capek kerja tuh kerjaannya apa atasannya bang?"",""1965709448095437008"","""",""munvess"",""in"","""",""0"",""0"",""0"",""https://x.com/Clairvoyawnt/status/1965709448095437008"",""1773002820935188480"",""Clairvoyawnt""";;;;;;;;;;;;;
"1965708244070051956,""2025-09-10T09:25:41.000Z"",""0"",""capek kerja :v"",""1965708244070051956"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/kacktoesss/status/1965708244070051956"",""1674082840781402112"",""kacktoesss""";;;;;;;;;;;;;
"1965704781609210240,""2025-09-10T09:11:55.000Z"",""0"",""Jam jam capek kerja gini rasanya kayak pengen resign trs full dinafkahi suami aja deh😭"",""1965704781609210240"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/emiamiiiy/status/1965704781609210240"",""1867757044465643523"",""emiamiiiy""";;;;;;;;;;;;;
"1965703299145081065,""2025-09-10T09:06:02.000Z"",""0"",""Capek kerja"",""1965703299145081065"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/lylpetals/status/1965703299145081065"",""1914632794720067584"",""lylpetals""";;;;;;;;;;;;;
"1965622876922679804,""2025-09-10T07:54:12.000Z"",""0"",""@PNS_Garis_Lucu video kompilasi capek kerja lembur itu=gaboleh ketauan boomer atau pjbt...."",""1965685221770338376"","""",""PNS_Garis_Lucu"",""in"","""",""0"",""0"",""0"",""https://x.com/aczifauzi/status/1965685221770338376"",""1469065079110787076"",""aczifauzi""";;;;;;;;;;;;;
"1965389891509874852,""2025-09-10T07:29:44.000Z"",""0"",""@yappingfess ortu ak berpikiran gituu, malah klo pegawai gaji dikit ih enak di tunjangan pas hari tua nya aj"",""1965679065630924960"","""",""yappingfess"",""in"","""",""0"",""0"",""0"",""https://x.com/helloelaaa/status/1965679065630924960"",""1717371367790874624"",""helloelaaa""";;;;;;;;;;;;;
"1965674072836375008,""2025-09-10T07:09:54.000Z"",""0"",""capek kerja, tapi pengin punya banyak duit"",""1965674072836375008"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/tekuktae/status/1965674072836375008"",""1303641817481539584"",""tekuktae""";;;;;;;;;;;;;
"1965464209577463963,""2025-09-10T06:59:03.000Z"",""0"",""@PolarbearPpor Kalo lagi capek kerja biasanya bukain binder biar semangat lagi kerja nya😭😭😭"",""1965671345603445118"","""",""PolarbearPpor"",""in"","""",""0"",""0"",""0"",""https://x.com/ppnaravitluv_/status/1965671345603445118"",""1502292388668383237"",""ppnaravitluv_""";;;;;;;;;;;;;
"1965024184570191972,""2025-09-10T06:31:23.000Z"",""0"",""@Jungwnn Halo! Aku izin follow ya dd. Ayo kita interaksi ribuan kali. ^____^ Mmm aku tebak pasti meng oren yaa? Wih asiknya. Enhypennya istirahat dulu ya.. Capek kerja terus lho kalian. Aku persiapan drama baru sama pfw buat akhir September.."",""1965664380747653401"","""",""Jungwnn"",""in"","""",""0"",""1"",""0"",""https://x.com/Zhuouye/status/1965664380747653401"",""1711381074675482624"",""Zhuouye""";;;;;;;;;;;;;
"1965335904928891276,""2025-09-10T06:10:41.000Z"",""0"",""@afishare23 @CommuterLine Kalo lansia pasti kami berdiri kok, atau orang tua yg emg keliatan bakal gak kuat berdiri pasti lgsg dikasih duduk. Tp suka ada emak2 merasa lebih tua jd lgsg minta duduk pdhl keliatan msh seger, ya mohon maap gak ksh duduk. Yg muda juga capek kerja kok."",""1965659174085558525"","""",""afishare23"",""in"","""",""0"",""0"",""0"",""https://x.com/waseiwasena/status/1965659174085558525"",""1142570899129847809"",""waseiwasena""";;;;;;;;;;;;;
"1964812579265745194,""2025-09-10T05:21:11.000Z"",""0"",""@DM_Sihombing16 @FitriyadiAbd @alisyarief Ckckck emng keliatan suka fitnah sih.. "; Tanpa capek kerja karna membela jokowi? Itu aj sudah fitnah.. ; Enteng mengeluarkan makian.. ;" Dibilang Fakta yg menurut opini kalian sj.. "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;
"Sudah jelas UGM mengeluarkan statemen keaslian.. Masih aj g percaya.. Dibilang jg ugm termul.. Wkwkkw"",""1965646715392065767"","""",""DM_Sihombing16"",""in"","""",""0"",""0"",""0"",""https://x.com/heimetz/status/1965646715392065767"",""88419261"",""heimetz"","""","""",""""";;;;;;;;;;;;;
"1965640744758308944,""2025-09-10T05:00:28.000Z"",""0"",""@goldenbunny58 MAU BGT😭😭😭😭😭 gw dah capek kerja ditindas mau konseran aja😭"",""1965641502652322046"","""",""goldenbunny58"",""in"","""",""0"",""0"",""0"",""https://x.com/MlNSYUGA/status/1965641502652322046"",""187193665"",""MlNSYUGA""";;;;;;;;;;;;;
"1964812579265745194,""2025-09-10T04:42:23.000Z"",""0"",""@heimetz @FitriyadiAbd @alisyarief Karena terlalu banyak ternak mulyono (termul) kayak kalian yg hidup dinegara ini. Mau membela kebodohan dan kebohongan demi bisa hidup tanpa capek kerja dan mikir. Otak dibungkus kotoran. Sudah jelas fakta ijasah mulyono palsu masih membelanya bilang kalau kami dendam. Tolol!!!"",""1965636949714371060"","""",""heimetz"",""in"","""",""0"",""1"",""0"",""https://x.com/DM_Sihombing16/status/1965636949714371060"",""832458432271704065"",""DM_Sihombing16""";;;;;;;;;;;;;
"1965633292218368181,""2025-09-10T04:27:51.000Z"",""0"",""efek capek kerja https://t.co/AbmAZDdpoG"",""1965633292218368181"",""https://pbs.twimg.com/media/G0dVEAibgAANsxu.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/liembur/status/1965633292218368181"",""1849418414361837569"",""liembur""";;;;;;;;;;;;;
"1965623076907090146,""2025-09-10T04:09:02.000Z"",""0"",""Selain capek kerja + belajar, ada banyak tantangan lain yang bikin gap year makin berat:"; – Waktu belajar sering berantakan; – Belajar sendirian bikin gampang frustasi; – Tekanan finansial; – Mental naik turun; – Dan rasa takut gagal lagi;" "","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;
"Semua itu bikin aku hampir nyerah"",""1965628556983296224"","""",""moccaambis"",""in"","""",""0"",""1"",""0"",""https://x.com/moccaambis/status/1965628556983296224"",""1883029688584675328"",""moccaambis"","""","""",""""";;;;;;;;;;;;;
"1965413668754993193,""2025-09-10T04:07:55.000Z"",""0"",""@sbyfess Gue cuti keterangannya mau istirahat diacc sih, pernah juga bilang capek kerja mau liburan"",""1965628278955536771"","""",""sbyfess"",""in"","""",""0"",""0"",""0"",""https://x.com/pathetixbastard/status/1965628278955536771"",""1125764828633501696"",""pathetixbastard""";;;;;;;;;;;;;
"1964673949033545790,""2025-09-10T04:04:21.000Z"",""0"",""@choijonghvo WKWKWKKWKWKWKW makanya sering jompo loyok lemes ga tertolong karna capek kerja paksa"",""1965627381273841984"","""",""choijonghvo"",""in"","""",""0"",""1"",""0"",""https://x.com/chaehyuna/status/1965627381273841984"",""1342824827514544131"",""chaehyuna""";;;;;;;;;;;;;
"1965626844239298576,""2025-09-10T04:02:13.000Z"",""0"",""Lagi di fase capek kerja pengen balik kuliah tapi kalo kerja enaknya dapat duit buat belanja apapun yang kita mau 😮‍💨"",""1965626844239298576"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/noblueberr4673/status/1965626844239298576"",""1847511290186776576"",""noblueberr4673""";;;;;;;;;;;;;
"1965621227122557436,""2025-09-10T03:39:54.000Z"",""1"",""capek kerja ah, mau di hidupin aja 😭😭😭😭"",""1965621227122557436"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/annaabbiee/status/1965621227122557436"",""1559116972566007808"",""annaabbiee""";;;;;;;;;;;;;
"1965616404796989683,""2025-09-10T03:20:44.000Z"",""0"",""capek kerja, adegan puk puknya kapan?"",""1965616404796989683"","""","""",""in"","""",""0"",""1"",""0"",""https://x.com/bubyaboy/status/1965616404796989683"",""1081917563662065665"",""bubyaboy""";;;;;;;;;;;;;
"1965573693821649258,""2025-09-10T00:31:01.000Z"",""1"",""🏔️ “Jangan ukur kesuksesan dari hasil, tapi dari keberanianmu melangkah.”";" 👉 Rabu biasanya orang mulai capek kerja/kuliah"","" motivasi ini pas banget."","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
"#motivation #motivasi #semangatpagi #septemberberceria #nn https://t.co/eql2rQ8pna"",""1965573693821649258"",""https://pbs.twimg.com/media/G0ce261W0AAITb0.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/Nanda_ciee/status/1965573693821649258"",""164311363"",""Nanda_ciee"","""","""",""""";;;;;;;;;;;;;
"1965568772921852402,""2025-09-10T00:15:54.000Z"",""0"",""@_reginawilian Pagie regie,gak bisa semangat lagi capek kerja lembur kemaren."",""1965569887176409456"","""",""_reginawilian"",""in"","""",""0"",""0"",""0"",""https://x.com/WahyuSe77155055/status/1965569887176409456"",""1657447302603345920"",""WahyuSe77155055""";;;;;;;;;;;;;
"1965567145640951981,""2025-09-10T00:05:00.000Z"",""3"",""Udh capek kerja, pengennya istirahat"",""1965567145640951981"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/skippberad/status/1965567145640951981"",""1647292768673226752"",""skippberad""";;;;;;;;;;;;;
"1965564793638756789,""2025-09-10T00:01:47.000Z"",""0"",""@thesunsunove lah, ai bisa capek kerja juga ternyata😭😭😭"",""1965566334764548374"","""",""thesunsunove"",""in"","""",""0"",""1"",""0"",""https://x.com/switzerli_/status/1965566334764548374"",""1692405864320372736"",""switzerli_""";;;;;;;;;;;;;
"1965433504784900117,""2025-09-09T19:09:45.000Z"",""0"",""@iriscentfor Me basically with my work";" Ah 2 bulan lagi aku resign ah capek kerja disini"","""","""","""","""","""","""","""","""","""","""",""""";;;;;;;;;;;;
